species_id,volume,flower_color_free_text,color_category
12. Maytenus  royleanus  (Wallich  ex  M.  Lawson)  M.A.  Rau  in  Bull.,5,flowers white,WHITE
13. Maytenus rufa (Wallich) Hara in J. Jap. Bot. 40: 327. 1965.  Celastrus,5,no flower colour mentioned,UNKNOWN
14. Maytenus  senegalensis  (Lam.)  Exell  in  Bot.  Soc. Brit.  Ser.  2. 26:,5,flowers greenish white,WHITE
15. Maytenus  sikkimensis  (Prain)  Raju  &  Babu  in  Bull.  Bot.  Surv.,5,no flower colour mentioned,UNKNOWN
1968. Gymnosporia  salicifolia  M.  Lawson  in  Fl.  Brit.  India  1: 619.  1875.,5,flowers light pink,PINK
17. Maytenus  thomsonii  (Kurz)  Raju  & Babu  in Bull. Bot.  Surv.  India,5,no flower colour mentioned,UNKNOWN
18. Maytenus  wallichii  (G.  Don)  Bennet  & Sahni  in  Indian  For.  103.,5,no flower colour mentioned,UNKNOWN
9. Microtropis  Wallich  ex  Meissner,5,no flower colour mentioned,UNKNOWN
4. M.  ramiflora,5,no flower colour mentioned,UNKNOWN
6. M. wallichiana,5,no flower colour mentioned,UNKNOWN
"1. Microtropis  discolor  (Wallich)  Wallich,  Cat.  no. 4337,  1830; Am.,",5,flowers greenish white,WHITE
2. Microtropis  latifolia  Wight  ex  M. Lawson  in Hook.f.  Fl. Brit.  India,5,no flower colour mentioned,UNKNOWN
"3. Microtropis  microcarpa  Wight,  Ic. 3: 7. t.  975.  1845; M.  Lawson",5,no flower colour mentioned,UNKNOWN
"4. Microtropis  ramiflora  Wight,  Ic. 3: 7. t.  977.  1845; M.  Lawson  in",5,flowers pale yellow,YELLOW
5. Microtropis  stocksii  Gamble  in  Kew  Bull.  1916:  132.  1916 & Fl.,5,no flower colour mentioned,UNKNOWN
"6. Microtropis  wallichiana  Wight  ex  Thwaites,  Enum.  PI.  Zeyl. 71.",5,flowers yellowish,YELLOW
10. Nicobariodendron  Vasud.  & T.  Chakrab.,5,no flower colour mentioned,UNKNOWN
11. Pleurostylia  Wight  & Arn.,5,no flower colour mentioned,UNKNOWN
"1875. Tarn.:  Chirupiyari,  Karuvali;  Tel.:  Piyari.",5,no flower colour mentioned,UNKNOWN
12. Siphonodon  Griffith,5,no flower colour mentioned,UNKNOWN
"449. SMITH, A.C. (1940) Revision of New World Hippocrateaceae. Brittonia  3: 341-555. SMITH.",5,no flower colour mentioned,UNKNOWN
3. Salacia,5,no flower colour mentioned,UNKNOWN
1. Loesenericlln,5,no flower colour mentioned,UNKNOWN
2. L.  arnottiana,5,no flower colour mentioned,UNKNOWN
4. L. cumingii,5,no flower colour mentioned,UNKNOWN
"1. Loeseneriella  andamanica  (King)  Naithani  et  Sas  Biswas,Fl.  PI.",5,flowers green,OTHER
"1975. Hippocratea arnottiana Wight,  Illustr. Ind. Bot.  1:  133. t. 46, 47A.  1839;",5,no flower colour mentioned,UNKNOWN
1965. Hippocratea  bourdillonii Gamble  in Kew  Bull.  1915:  132.  1915 et Fl.,5,no flower colour mentioned,UNKNOWN
4. Loeseneriella  cumingii  (M.  Lawson)  Ding  Hou  in  Blumea  12: 32.,5,flowers greenish yellow,YELLOW
5. Loeseneriella  obtusifolia  (Roxb.)  A.C.  Smith  in  Am.  J.  Bot.  28:,5,no flower colour mentioned,UNKNOWN
6. Loeseneriefla  parkinsonii  (T. chakrab. & Gang.) B.D. Naithani  Comb.,5,no flower colour mentioned,UNKNOWN
"1941. Hippocratea  pauciflora  D C ,  Prodr.  1: 569.  1824.",5,flowers pale yellow,YELLOW
8. Loeseneriella  serrata  (Griffith)  A.C. Smith  in Am. J.  Bot.  28: 438-,5,flowers golden yellow,YELLOW
2. Reissantia  Halle,5,no flower colour mentioned,UNKNOWN
2. R. grahamii,5,no flower colour mentioned,UNKNOWN
1. Reissantia  arborea  (Roxb.)  Hara  in  J.  Jap.  Bot.  40:  327.  1965.,5,no flower colour mentioned,UNKNOWN
"5. Stamens  3. Ovary  partially  embedded  in the disc. Fruits capsular,  obovate-",5,no flower colour mentioned,UNKNOWN
2. Reissantia  grahamii  (Wight)  Ding  Hou  in  Blumea  12:  33.  1963.,5,flowers white or pale yellow,WHITE
3. Reissantia  indica  (Willd.)  Halle  in  Mem. Diet.  Fr. Afr.  Noiren.  64:,5,flowers pale yellow,YELLOW
3. Salacia  L.,5,no flower colour mentioned,UNKNOWN
15. S.  membranacea,5,no flower colour mentioned,UNKNOWN
3. S. chinensis,5,no flower colour mentioned,UNKNOWN
20. S.  salacioides,5,no flower colour mentioned,UNKNOWN
14. S.  malabarica,5,no flower colour mentioned,UNKNOWN
21. S.  verrucosa,5,no flower colour mentioned,UNKNOWN
18. S.  platyphylla,5,no flower colour mentioned,UNKNOWN
12. S.  macrosperma,5,no flower colour mentioned,UNKNOWN
17. S.  oblonga,5,no flower colour mentioned,UNKNOWN
4. S.  floribunda,5,no flower colour mentioned,UNKNOWN
5. S.  fruticosa,5,no flower colour mentioned,UNKNOWN
1. Salacia  beddomei  Gamble  in Kew Bull.  1916:  133. 1916 et Fl. Pres.,5,no flower colour mentioned,UNKNOWN
"2. Salacia  brunoniana  Wight  & Arn.,  Prodr.  105.  1834;  M.  Lawson",5,no flower colour mentioned,UNKNOWN
"3. Salacia  chinensis  L.,  Mant.  PI.  293.  1771. S.  latifolia  Wallich  ex",5,petals yellowish,YELLOW
"4. Salacia  floribunda  Wight,  Illustr.  Ind.  Bot.  1:  134.  1840; M. Lawson",5,no flower colour mentioned,UNKNOWN
5. Salacia  fruticosa  Heyne  ex  M.  Lawson  in  Fl.  Brit.  India  1: 628.,5,no flower colour mentioned,UNKNOWN
"1875. Climbing  shrubs; branchlets  rough.  Leaves  ovate to  elliptic-lanceolate,",5,flowers pale yellow,YELLOW
6. Salacia  gambleana  Whiting  & Kaul  in  Kew  Bull.  1940: 300.  1940.,5,no flower colour mentioned,UNKNOWN
7. Salacia  grandiflora  Kurz  in  J.  As.  Soc.  Bengal  41(2):  300.  1872;,5,flowers whitish or yellowish,WHITE
8. Salacia  jenkinsii  Kurz  in  J.  As.  Soc.  Bengal  45: 203.  1875.,5,no flower colour mentioned,UNKNOWN
9. Salacia  khasiana  Purakayastha  in  Indian  For.  64:  276.  1938.,5,no flower colour mentioned,UNKNOWN
10. Salacia  korthalsiana  Miq.  in  Ann.  Mus.  Bot.  Lugd.-Bat  4:  152.,5,flowers yellowish green,YELLOW
"11. Salacia  macrophylla  Blume,  Bijdr.  221.  1825. S. flavescens  Kurz",5,no flower colour mentioned,UNKNOWN
1875. S. ovalis  M. Lawson  in  Fl. Brit.  India  1: 627.  1875 {non Korth.  1842).,5,flowers white-yellow or pink red,WHITE
"12. Salacia  macrosperma  Wight,  Ic. t.  962.  1845; M.  Lawson  in  Fl.",5,no flower colour mentioned,UNKNOWN
"13. Salacia  majumdarii  (T. Chakrab.  & Gang.)  B.D. Naithani  comb,",5,no flower colour mentioned,UNKNOWN
14. Salacia  malabarica  Gamble  in  Kew  Bull.  1916:  133.  1916  et  Fl.,5,no flower colour mentioned,UNKNOWN
15. Salacia  membranacea  M.  Lawson  in  Fl. Brit.  India  1: 627.  1875.,5,no flower colour mentioned,UNKNOWN
16. Salacia  nicobarica  (King)  Raju  in  J.  Biol.  Sci.  8(2):  58.  1965.,5,flowers yellow,YELLOW
"17. Salacia  oblonga  Wallich  ex  Wight  & Am.,  Prodr.  106.  1834; M.",5,no flower colour mentioned,UNKNOWN
18. Salacia  platyphylla  Kurz  in  J.  As.  Soc.  Bengal  44:  203.  1875.,5,no flower colour mentioned,UNKNOWN
"19. Salacia  reticulata  Wight,  Illustr. Ind.  Bot.  1:  134.  1840; M. Lawson",5,no flower colour mentioned,UNKNOWN
20. Salacia  salacioides  (Roxb.)  Rolla  Rao  &  Hemadri  in  J.  Bombay,5,no flower colour mentioned,UNKNOWN
"21. Salacia verrucosa  Wight,  Illustr. Ind. Bot.  1: 134.  1840; M. Lawson",5,no flower colour mentioned,UNKNOWN
1. Berchemia,5,no flower colour mentioned,UNKNOWN
7. Rhamnus,5,no flower colour mentioned,UNKNOWN
8. Sagerctia,5,no flower colour mentioned,UNKNOWN
2. Colubrina,5,no flower colour mentioned,UNKNOWN
"1. Berchemia  Necker  ex  DC,  nom.  cons.",5,no flower colour mentioned,UNKNOWN
1. B.  edgeworthii,5,no flower colour mentioned,UNKNOWN
1. Berchemia  edgeworthii  M. Lawson  in Fl. Brit.  India  1: 638.  1875.,5,no flower colour mentioned,UNKNOWN
"2. Berchemia  floribunda  (Wallich)  Brongn.,  Mem.  Fam.  Rham.  50.",5,no flower colour mentioned,UNKNOWN
"3. Berchemia  Hneata  (L.)  DC,  Prodr.  2:  23.  1825; M.  Lawson  in  Fl.",5,no flower colour mentioned,UNKNOWN
"2. Colubrina  A.  Rich,  ex  Brongn.,  nom.  cons.",5,no flower colour mentioned,UNKNOWN
1. C.  asiatica,5,no flower colour mentioned,UNKNOWN
"1. Colubrina  asiatica  (L.)  Brongn.,  Mem.  Fam.  Rham.  62.  1826  &",5,no flower colour mentioned,UNKNOWN
"1875. Ceanothus  asiaticus  L.,  Sp.  PI.  196.  1753.",5,flowers yellowish green,YELLOW
"2. Colubrina  travancorica  Beddome,  Ic. PI. Ind. Orient.  1: 43, t.  188.",5,no flower colour mentioned,UNKNOWN
3. Gouania  Jacq.,5,no flower colour mentioned,UNKNOWN
1. Gouania  andamanica  King  in  J.  As.  Soc. Bengal  65: 382.  1897.,5,no flower colour mentioned,UNKNOWN
"2. Gouania  leptostachya  DC,  Prodr.  2: 40.  1825; M.  Lawson  in  Fl.",5,flowers white,WHITE
"3. Gouania  microcarpa  DC,  Prodr.  2:  40.  1825;  M.  Lawson  in  Fl.",5,flowers white,WHITE
"4. Gouania napalensis Wallich  in Roxb., Fl. Ind. 2: 417.  1824; M. Lawson",5,flowers white,WHITE
"4. Helinus  E.  Meyer  ex  Endl.,  nom.  cons.",5,flowers whitish,WHITE
5. Hovenia  Thunb.,5,petals yellowish,YELLOW
6. Paliurus  Miller,5,petals yellow,YELLOW
7. Rhamnus  L.,5,no flower colour mentioned,UNKNOWN
9. R. purpurea,5,no flower colour mentioned,UNKNOWN
3. R.  nepalensis,5,no flower colour mentioned,UNKNOWN
4. R.  pentapomica,5,no flower colour mentioned,UNKNOWN
2. R.  dahuricus,5,no flower colour mentioned,UNKNOWN
1. Rhamnus  collettii  Bhandari  & Bhansali  in J. Econ. Tax. Bot. 5: 913.,5,no flower colour mentioned,UNKNOWN
"1875. Ceanothus  nepalensis  Wallich  in Roxb.,  Fl.  Ind.  2: 375.  1824.",5,no flower colour mentioned,UNKNOWN
4. Rhamnus  pentapomica  R.  Parker  in  Kew  Bull.  1921: 216.  1921.,5,no flower colour mentioned,UNKNOWN
"5. Rhamnus  persica  Boiss.,  Fl.  Orient.  2:  17.  1872;  Brandis,  For.  Fl.",5,no flower colour mentioned,UNKNOWN
6. Rhamnus  procumbens  Edgew.  in  Trans.  Linn.  Soc.  20:  43. 1851;,5,no flower colour mentioned,UNKNOWN
7. Rhamnus prostrata Jacq. ex R. Parker in Kew Bull.  1921: 217. 1921.,5,no flower colour mentioned,UNKNOWN
8. Rhamnus  purandharensis  Bhandari  &  Bhansali  in  J.  Econ.  Tax.,5,no flower colour mentioned,UNKNOWN
9. Rhamnus  purpurea  Edgew.  in  Trans.  Linn.  Soc. 20: 44.  1851; M.,5,no flower colour mentioned,UNKNOWN
"10. Rhamnus  triqueter  (Wallich) Brandis, For. Fl. 92.  1874; M. Lawson",5,no flower colour mentioned,UNKNOWN
"11. Rhamnus  wightii  Wight  & Am.,  Prodr.  1:  164;  L834; Wight,  Ic.",5,flowers yellow,YELLOW
6. Sageretia  Brongn.,5,no flower colour mentioned,UNKNOWN
1. S.  brandrethiana,5,no flower colour mentioned,UNKNOWN
5. S. kishtwarcnsis,5,no flower colour mentioned,UNKNOWN
1. Sageretia  brandrethiana  Aitch.  in  J.  Linn.  Soc.  8:  62.  1865; M.,5,no flower colour mentioned,UNKNOWN
2. Sageretia  coimbatorensis  Bhandari  & Bhansali  in J.  Econ  Tax. Bot.,5,no flower colour mentioned,UNKNOWN
"3. Sageretia  hamosa  (Wallich)  Brongn.,  Mem.  Fam.  Rham.  53.  1826",5,no flower colour mentioned,UNKNOWN
4. Sageratia  kashmirensis  Bhandari  & Bhansali  in J.  Econ.  Tax. Bot.,5,no flower colour mentioned,UNKNOWN
5. Sageretia  kishtwarensis  Bhandari  &  Bhansali  in  J.  Econ.  Tax.  Bot.,5,no flower colour mentioned,UNKNOWN
"6. Sageretia  parviflora  (Roemer  &  Schultes)  G.  Don,  Gen.  Syst.  2:",5,no flower colour mentioned,UNKNOWN
7. Sageretia  thea  (Osbeck)  Johnst.  in  J.  Arn.  Arbor.  49:  337.  1968.,5,no flower colour mentioned,UNKNOWN
1875. Rhamnus,5,flowers yellow,YELLOW
8. Sageretia  wallichii  Bhandari  &  Bhansali  in  J.  Econ.  Tax.  Bot.  5:,5,no flower colour mentioned,UNKNOWN
"9. Scutia  (DC.)  Comm.  ex  Brongn.,  nom.  cons.",5,flowers yellow,YELLOW
"10. Smythea  Seem,  ex  A.  Gray",5,no flower colour mentioned,UNKNOWN
3. S.  macrocarpa,5,no flower colour mentioned,UNKNOWN
4. S.  lanccata,5,no flower colour mentioned,UNKNOWN
1. Smythea  bombaiensis  (Dalz.)  Banerjee  &  Mukerjee  in  Indian  For.,5,no flower colour mentioned,UNKNOWN
2. Smythea  calpicarpa  Kurz  in  J.  As.  Soc.  Bengal  41: 301.  1872;  M.,5,no flower colour mentioned,UNKNOWN
3. Smythea  lanceata  (Tul.)  Summerh.  in  Kew  Bull.  1928: 389.  1928;,5,no flower colour mentioned,UNKNOWN
"4. Smythea  macrocarpa  Hemsley  in  Hook.,  lc. PI.  16. t.  1558.  1886-",5,no flower colour mentioned,UNKNOWN
11. Ventilago  Gaertner,5,no flower colour mentioned,UNKNOWN
4. V. madraspatana,5,no flower colour mentioned,UNKNOWN
1. V. denticulata,5,no flower colour mentioned,UNKNOWN
"1801. V.  calyculata  Tul.  in  Ann.  Sci. Nat.  Ser.  8, 4:  124.  1857; M.  Lawson",5,no flower colour mentioned,UNKNOWN
"1903. Hindi:  Rackat-pita,  Kalalag,  Latapal,  Raidhani;  Sant.  : Sarjom;  Tel.",5,no flower colour mentioned,UNKNOWN
"2. Ventilago  gamblei  Suesseng.  in  Engl.  &  Prantl,  Nat.  Pflazenfam.",5,no flower colour mentioned,UNKNOWN
3. Ventilago  goughii  Gamble  in Kew  Bull.  1916:  134.  1916 & Fl. Pres.,5,no flower colour mentioned,UNKNOWN
"4. Ventilago  madraspatana  Gaertner,  Fruct.  Sem.  PI.  1: 223.  t.  49,",5,no flower colour mentioned,UNKNOWN
12. Ziziphus  Tourn.  ex  Miller,5,no flower colour mentioned,UNKNOWN
9. Z. jujuba,5,no flower colour mentioned,UNKNOWN
3. Z,5,no flower colour mentioned,UNKNOWN
10. Z,5,no flower colour mentioned,UNKNOWN
7. Z. horrida,5,no flower colour mentioned,UNKNOWN
2. Z. apetala,5,no flower colour mentioned,UNKNOWN
"1. Ziziphus  andamanica  Bhandari  &  Bhansali  in  M.P.  Nayar  et  ai,",5,no flower colour mentioned,UNKNOWN
"2. Ziziphus  apetala  Hook.f.,  Fl.  Brit.  India  1:  635.  1875.",5,no flower colour mentioned,UNKNOWN
"3. Ziziphus  brunoniana  Brandis,  Ind.  Trees  169.  1971  (Repr.  ed.).",5,no flower colour mentioned,UNKNOWN
1832. Z. xylopyrus  var.  glaberrima  Sedgew.  in  Indian  For. 45: 71.  1919. Z.,5,flowers pale green,OTHER
5. Ziziphus  funiculosa  Buch. - Ham.  ex  M. Lawson  in Fl. Brit.  India,5,no flower colour mentioned,UNKNOWN
"6. Ziziphus glabrata Heyne ex Roth, Nov. PI. Sp.  159.  1821; M. Lawson",5,flowers yellowish green,YELLOW
"7. Ziziphus  horrida  Roth,  Nov.  PI.  Sp.  159.  1821; M.  Lawson  in Fl.",5,no flower colour mentioned,UNKNOWN
"8. Ziziphus  incurva  Roxb.,  Fl.  Ind.  2:  364.  1824  &  Fl.  Ind.  1: 614.",5,no flower colour mentioned,UNKNOWN
"9. Ziziphus jujuba  Miller,  Gard.  Diet. ed.  8,  1768. Z. sativa  Gaertner,",5,no flower colour mentioned,UNKNOWN
"10. Ziziphus  mauritiana  Lam.,  Encycl.  3:  319.  1789.  Z. jujuba  (L.)",5,no flower colour mentioned,UNKNOWN
"1963. Z  jujuba  Lam. var. fructicosa Haines, For. Fl. Chotanagpur  270.  1910.",5,no flower colour mentioned,UNKNOWN
"11. Ziziphus  nummularia  (Burm.f.)  Wight  & Arn.,  Prodr.  162.  1834;",5,no flower colour mentioned,UNKNOWN
"12. Ziziphus oenoplia  (L.) Miller, Gard. Diet. ed. 8: 3.  1768; M. Lavvson",5,no flower colour mentioned,UNKNOWN
13. Ziziphus  oxyphylla  Edgew.  in Trans.  Linn.  Soc. 20: 43.  1846; M.,5,no flower colour mentioned,UNKNOWN
"14. Ziziphus rugosa Lam., Encycl. 3: 319.  1789; M. Lawson  in Fl. Brit.",5,flowers yellowish green,YELLOW
15. Ziziphus  truncata  Blatt.  &  Hallb.  in  J.  Bombay  Nat.  Hist. Soc.,5,no flower colour mentioned,UNKNOWN
"17. Ziziphus xylopyra  (Retz.) Willd.,  Sp. PI.  1: 1104.  1797; M. Lawson",5,flowers yellowish green,YELLOW
1830. A  nearly  leafless  shrub  with  decussate  branches  and  flattened  spines:,5,no flower colour mentioned,UNKNOWN
"272. SHETTY,  B.V. & P. SINGH  (1988)  The Vitaceae  in  Rheede's  Hortus Malabaricus. Taxon",5,no flower colour mentioned,UNKNOWN
8. Vitis,5,no flower colour mentioned,UNKNOWN
1. Ampelocissus,5,no flower colour mentioned,UNKNOWN
7. Tetrastigma,5,no flower colour mentioned,UNKNOWN
5. Cyphostemma,5,no flower colour mentioned,UNKNOWN
"1. Ampelocissus  Planchon,  nom.  cons.",5,no flower colour mentioned,UNKNOWN
6. A.  latifolia,5,no flower colour mentioned,UNKNOWN
2. A.  barbata,5,no flower colour mentioned,UNKNOWN
4. A.  helferi,5,no flower colour mentioned,UNKNOWN
3. A.  divaricata,5,no flower colour mentioned,UNKNOWN
"1. Ampelocissus araneosa (Dalz.) Planchon  ex Gamble, Fl. Pres. Madras",5,no flower colour mentioned,UNKNOWN
1861. Vitis araneosa  (Dalz.) M. Lawson  in Fl. Brit.  India  1: 657.  1875 (non,5,flowers red,RED
"2. Ampelocissus  barbata  (Wallich)  Planchon  in  DC,  Monogr.  Phan.",5,no flower colour mentioned,UNKNOWN
3. Ampelocissus  divaricata  (Wallich  ex  M.  Lawson)  Planchon  in  J.,5,flowers red,RED
"4. Ampelocissus  helferi  (M. Lawson)  Planchon  in DC,  Monogr.  Phan.",5,no flower colour mentioned,UNKNOWN
5. Ampelocissus  indica  (L.)  Planchon  in J. Vigne Amer.  8: 375.  1884;,5,no flower colour mentioned,UNKNOWN
6. Ampelocissus  latifolia  (Roxb.)  Planchon  in J.  Vigne  Amer.  8: 374.,5,flowers reddish brown,RED
7. Ampelocissus  rugosa  (Wallich)  Planchon  in  J.  Vigne  Amer.  8:  375.,5,no flower colour mentioned,UNKNOWN
1887. Hindi:  Asojapharphuta.,5,flowers red,RED
8. Ampelocissus  sikkimensis  (M.  Lawson)  Planchon  in  J.  Vigne  Amer.,5,no flower colour mentioned,UNKNOWN
9. Ampelocissus  tomentosa  (Roth) Planchon  in J. Vigne  Amer.  8: 375.,5,no flower colour mentioned,UNKNOWN
"1875. Or.: Ghoralidi, Katobhangonoi; Tarn.: Sirunaralai;  Tel.: Atukulabaddu,",5,flowers red,RED
"1989. Vitis erioclada  auct.  non.  Wight  & Arn.  1833: Wight  & Am.,  Prodr.",5,no flower colour mentioned,UNKNOWN
"2. Ampelopsis  A.  Rich,  ex  Michaux",5,no flower colour mentioned,UNKNOWN
2. A.  rubifolia,5,no flower colour mentioned,UNKNOWN
"1. Ampelopsis glandulosa (Wallich) Momiy. in H. Hara, Fl. E. Himal. 2:",5,no flower colour mentioned,UNKNOWN
"1887. Climbing  shrubs; stems and  branches  slender,  terete, greyish  pubescent;",5,no flower colour mentioned,UNKNOWN
"2. Ampelopsis  rubifolia  (Wallich)  Planchon  in  DC,  Monogr.  Phan.",5,no flower colour mentioned,UNKNOWN
"3. Ampelopsis  vitifolia  (Boiss.)  Planchon  in  DC,  Monogr.  Phan.  5:",5,no flower colour mentioned,UNKNOWN
"3. Cayratia  A.L.  Juss.,  nom.  cons.",5,no flower colour mentioned,UNKNOWN
6. C.  roxburghii,5,no flower colour mentioned,UNKNOWN
1. C.  anemonifolia,5,no flower colour mentioned,UNKNOWN
8. C. trifolia,5,no flower colour mentioned,UNKNOWN
7. C.  tenuifolia,5,no flower colour mentioned,UNKNOWN
1. Cayratia  anemonifolia  (Zipp.  ex  Miq.)  Suesseng.  ex  Suesseng.  in,5,no flower colour mentioned,UNKNOWN
2. Cayratia  geniculata  (Blume)  Gagnepain  in  Notul.  Syst.  (Paris)  1:,5,no flower colour mentioned,UNKNOWN
3. Cayratia  japonica  (Thunb.)  Gagnepain  in  Notul.  Syst.  (Paris)  1:,5,no flower colour mentioned,UNKNOWN
4. Cayratia  mollissima  (Wallich)  Gagnepain  in  Notul.  Syst.  (Paris),5,no flower colour mentioned,UNKNOWN
"5. Cayratia  pedata (Lam.) Gagnepain, Notul. Syst. (Paris)  1: 346. 1911.",5,no flower colour mentioned,UNKNOWN
"6. Cayratia  roxburghii  Gagnepain  in Notul.  Syst. (Paris)  1: 346. 1911,",5,no flower colour mentioned,UNKNOWN
"1887. Vitis  roxburghii M. Lawson  in Fl. Brit.  India  I: 655.  1875, nom. illegit.,",5,no flower colour mentioned,UNKNOWN
7. Cayratia tenuifolia  (Wight & Arn.) Gagnepain  in Notul. Syst. (Paris),5,no flower colour mentioned,UNKNOWN
8. Cayratia  trifolia  (L.)  Domin  in  Biblioth.  Bot.  89:  370.  1927.  Vitis,5,no flower colour mentioned,UNKNOWN
"1977. Asm.:  Maimati,  Marmarati;  Beng.:  Amallata,  Bundal;  Guj.:  Khat-",5,no flower colour mentioned,UNKNOWN
"1911. Vitis wrayi  King  in  J.  As.  Soc.  Bengal  65:  394.  1896, p.p.",5,no flower colour mentioned,UNKNOWN
4. Cissus  L.,5,no flower colour mentioned,UNKNOWN
7. C.  glyptocarpa,5,no flower colour mentioned,UNKNOWN
14. C.  spectabilis,5,no flower colour mentioned,UNKNOWN
3. C.  arnottiana,5,no flower colour mentioned,UNKNOWN
10. C.  nodosa,5,no flower colour mentioned,UNKNOWN
13. C.  repens,5,no flower colour mentioned,UNKNOWN
8. C.  heyneana,5,no flower colour mentioned,UNKNOWN
4. C.  assamica,5,no flower colour mentioned,UNKNOWN
17. C.  vitiginea,5,no flower colour mentioned,UNKNOWN
2. C.  aristata,5,no flower colour mentioned,UNKNOWN
"1. Cissus  adnata  Roxb.,  Fl.  Ind,  1: 423.  1820  & ed.  2.  1: 405.  1832.",5,no flower colour mentioned,UNKNOWN
"2. Cissus  aristata  Blume,  Bijdr.  183.  1825.  C.  simplex  Blanco,  Fl,",5,no flower colour mentioned,UNKNOWN
3. Cissus  arnottiana  Shetty  & P. Singh  in  Kew  Bull.  44: 473.  1989.,5,no flower colour mentioned,UNKNOWN
4. Cissus  assamica  (M.  Lawson)  Craib  in  Kew  Bull.  31.  1911.  Vitis,5,no flower colour mentioned,UNKNOWN
"5. Cissus  discolor  Blume,  Cat.  39.  1823  &  Bijdr.  1:  181.  1825.",5,no flower colour mentioned,UNKNOWN
"6. Cissus  elongata  Roxb.,  Fl.  Ind.  1: 429.  1820 & ed. 2.  1: 411. 1832.",5,no flower colour mentioned,UNKNOWN
"7. Cissus  glyptocarpa  Thwaites,  Enum.  PI.  Zeyl.  62.  1858.  Vitis",5,no flower colour mentioned,UNKNOWN
"8. Cissus  heyneana  Planchon  in  DC,  Monogr.  Phan.  5:  476.  1887.",5,no flower colour mentioned,UNKNOWN
"9. Cissus  latifolia  Lam.,  Encycl.  1:  30.  1783;  Shetty  &  P.  Singh  in",5,no flower colour mentioned,UNKNOWN
"1887. C. glauca  sensu  Gamble,  Fl.  Pres.  Madras  1: 234.  191*. (non  Rexb.,",5,no flower colour mentioned,UNKNOWN
"10. Cissus  nodosa  Blume,  Catalogus  39.  1823  &  Bijdr.  182.  1825.",5,no flower colour mentioned,UNKNOWN
